# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260203_013043] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 100 | MAE: 115.7215, RMSE: 374.7525, PCC: 0.9939, R2: 0.9625
[20260203_013121] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 140.2908, RMSE: 435.9449, PCC: 0.9909, R2: 0.9493
[20260203_013228] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 500 | MAE: 127.4900, RMSE: 392.8086, PCC: 0.9935, R2: 0.9588
[20260203_013344] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 157.3240, RMSE: 467.3025, PCC: 0.9923, R2: 0.9417
[20260203_013440] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 194.7707, RMSE: 570.9464, PCC: 0.9879, R2: 0.9130
[20260203_013609] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 152.7959, RMSE: 481.3244, PCC: 0.9871, R2: 0.9382
[20260203_013704] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 20 | MAE: 205.8045, RMSE: 596.9599, PCC: 0.9856, R2: 0.9049
[20260203_013817] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 189.7468, RMSE: 568.5664, PCC: 0.9850, R2: 0.9138
[20260203_013857] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 197.7904, RMSE: 589.9238, PCC: 0.9865, R2: 0.9072
[20260203_014032] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 159.5756, RMSE: 482.9789, PCC: 0.9881, R2: 0.9378
[20260203_014123] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 100 | MAE: 317.9953, RMSE: 839.5327, PCC: 0.9801, R2: 0.8120
[20260203_014229] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 180.6256, RMSE: 532.3020, PCC: 0.9869, R2: 0.9244
[20260203_014357] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 500 | MAE: 205.1778, RMSE: 594.7718, PCC: 0.9873, R2: 0.9056
[20260203_014458] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 165.1323, RMSE: 500.3060, PCC: 0.9873, R2: 0.9332
[20260204_103335] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 168.0590, RMSE: 529.9774, PCC: 0.9888, R2: 0.9251
[20260204_104559] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 115.1958, RMSE: 350.6704, PCC: 0.9958, R2: 0.9672
[20260204_104623] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 236.5380, RMSE: 698.1259, PCC: 0.9856, R2: 0.8700
[20260204_104918] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 70.4876, RMSE: 216.8328, PCC: 0.9985, R2: 0.9875
[20260204_105034] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 201.9440, RMSE: 599.2066, PCC: 0.9842, R2: 0.9042
[20260204_105103] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 133.1973, RMSE: 408.4599, PCC: 0.9932, R2: 0.9555
[20260204_121747] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 77.6407, RMSE: 241.3063, PCC: 0.9980, R2: 0.9845
[20260204_121758] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 77.6407, RMSE: 241.3063, PCC: 0.9980, R2: 0.9845
[20260204_121806] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_121815] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_121855] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 152.0833, RMSE: 485.0351, PCC: 0.9913, R2: 0.9372
[20260204_121904] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 152.0833, RMSE: 485.0351, PCC: 0.9913, R2: 0.9372
[20260204_121919] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 45.3062, RMSE: 145.3394, PCC: 0.9987, R2: 0.9944
[20260204_121921] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 76.8808, RMSE: 283.9926, PCC: 0.9951, R2: 0.9785
[20260204_121929] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 45.3062, RMSE: 145.3394, PCC: 0.9987, R2: 0.9944
[20260204_121930] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 76.8808, RMSE: 283.9926, PCC: 0.9951, R2: 0.9785
[20260204_122019] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 105.2930, RMSE: 345.6719, PCC: 0.9951, R2: 0.9681
[20260204_122028] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 105.2930, RMSE: 345.6719, PCC: 0.9951, R2: 0.9681
[20260204_122057] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 47.9397, RMSE: 155.6441, PCC: 0.9983, R2: 0.9935
[20260204_122108] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 47.9397, RMSE: 155.6441, PCC: 0.9983, R2: 0.9935
[20260204_122113] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 122.2758, RMSE: 392.1589, PCC: 0.9951, R2: 0.9590
[20260204_122122] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 122.2758, RMSE: 392.1589, PCC: 0.9951, R2: 0.9590
[20260204_122143] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 126.9510, RMSE: 366.1248, PCC: 0.9953, R2: 0.9642
[20260204_122155] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 126.9510, RMSE: 366.1248, PCC: 0.9953, R2: 0.9642
[20260204_122220] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 129.5807, RMSE: 406.2322, PCC: 0.9944, R2: 0.9560
[20260204_122221] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 249.5712, RMSE: 721.9238, PCC: 0.9808, R2: 0.8609
[20260204_122229] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 129.5807, RMSE: 406.2322, PCC: 0.9944, R2: 0.9560
[20260204_122233] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 249.5712, RMSE: 721.9238, PCC: 0.9808, R2: 0.8609
[20260204_122347] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 48.5497, RMSE: 176.6439, PCC: 0.9978, R2: 0.9917
[20260204_122358] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 48.5497, RMSE: 176.6439, PCC: 0.9978, R2: 0.9917
[20260204_122423] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 96.7379, RMSE: 334.3267, PCC: 0.9950, R2: 0.9702
[20260204_122431] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 96.7379, RMSE: 334.3267, PCC: 0.9950, R2: 0.9702
[20260204_122439] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 73.3771, RMSE: 240.3821, PCC: 0.9975, R2: 0.9846
[20260204_122449] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 73.3771, RMSE: 240.3821, PCC: 0.9975, R2: 0.9846
[20260204_122505] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 100.8157, RMSE: 343.7610, PCC: 0.9944, R2: 0.9685
[20260204_122514] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 100.8157, RMSE: 343.7610, PCC: 0.9944, R2: 0.9685
[20260204_122604] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 89.7269, RMSE: 284.2740, PCC: 0.9968, R2: 0.9784
[20260204_122615] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 89.7269, RMSE: 284.2740, PCC: 0.9968, R2: 0.9784
[20260204_122638] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 113.2498, RMSE: 374.6166, PCC: 0.9943, R2: 0.9626
[20260204_122646] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 113.2498, RMSE: 374.6166, PCC: 0.9943, R2: 0.9626
[20260204_122646] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 61.9001, RMSE: 201.4357, PCC: 0.9985, R2: 0.9892
[20260204_122657] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 61.9001, RMSE: 201.4357, PCC: 0.9985, R2: 0.9892
[20260204_122749] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 82.1953, RMSE: 267.7554, PCC: 0.9972, R2: 0.9809
[20260204_122758] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 82.1953, RMSE: 267.7554, PCC: 0.9972, R2: 0.9809
[20260204_122822] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_122831] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_122833] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 62.1956, RMSE: 205.1661, PCC: 0.9981, R2: 0.9888
[20260204_122846] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 62.1956, RMSE: 205.1661, PCC: 0.9981, R2: 0.9888
[20260204_122900] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 2 | MAE: 178.7257, RMSE: 545.9259, PCC: 0.9897, R2: 0.9205
[20260204_122906] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_122909] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 2 | MAE: 178.7257, RMSE: 545.9259, PCC: 0.9897, R2: 0.9205
[20260204_122919] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_123041] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 2 | MAE: 144.5317, RMSE: 428.5934, PCC: 0.9943, R2: 0.9510
[20260204_123045] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 3 | MAE: 170.1352, RMSE: 525.3559, PCC: 0.9882, R2: 0.9264
[20260204_123055] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 2 | MAE: 144.5317, RMSE: 428.5934, PCC: 0.9943, R2: 0.9510
[20260204_123055] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 3 | MAE: 170.1352, RMSE: 525.3559, PCC: 0.9882, R2: 0.9264
[20260204_123128] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 3 | MAE: 151.2676, RMSE: 455.0454, PCC: 0.9911, R2: 0.9448
[20260204_123141] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 3 | MAE: 151.2676, RMSE: 455.0454, PCC: 0.9911, R2: 0.9448
[20260204_123158] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 4 | MAE: 150.7568, RMSE: 463.2487, PCC: 0.9897, R2: 0.9427
[20260204_123208] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 4 | MAE: 150.7568, RMSE: 463.2487, PCC: 0.9897, R2: 0.9427
[20260204_123238] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 155.7466, RMSE: 472.5376, PCC: 0.9923, R2: 0.9404
[20260204_123248] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 155.7466, RMSE: 472.5376, PCC: 0.9923, R2: 0.9404
[20260204_123341] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 6 | MAE: 200.9057, RMSE: 572.6968, PCC: 0.9870, R2: 0.9125
[20260204_123353] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 6 | MAE: 200.9057, RMSE: 572.6968, PCC: 0.9870, R2: 0.9125
[20260204_123354] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 4 | MAE: 120.8434, RMSE: 379.3210, PCC: 0.9941, R2: 0.9616
[20260204_123409] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 4 | MAE: 120.8434, RMSE: 379.3210, PCC: 0.9941, R2: 0.9616
[20260204_123457] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 7 | MAE: 203.8655, RMSE: 613.8958, PCC: 0.9888, R2: 0.8995
[20260204_123508] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 7 | MAE: 203.8655, RMSE: 613.8958, PCC: 0.9888, R2: 0.8995
[20260204_123522] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 144.5288, RMSE: 424.7426, PCC: 0.9935, R2: 0.9519
[20260204_123537] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 144.5288, RMSE: 424.7426, PCC: 0.9935, R2: 0.9519
[20260204_123619] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 8 | MAE: 175.4012, RMSE: 531.7081, PCC: 0.9873, R2: 0.9246
[20260204_123630] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 8 | MAE: 175.4012, RMSE: 531.7081, PCC: 0.9873, R2: 0.9246
[20260204_123644] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 6 | MAE: 146.6483, RMSE: 456.7626, PCC: 0.9897, R2: 0.9443
[20260204_123700] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 6 | MAE: 146.6483, RMSE: 456.7626, PCC: 0.9897, R2: 0.9443
[20260204_123814] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 7 | MAE: 201.1107, RMSE: 514.5586, PCC: 0.9883, R2: 0.9294
[20260204_123829] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 7 | MAE: 201.1107, RMSE: 514.5586, PCC: 0.9883, R2: 0.9294
[20260204_123839] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 145.1242, RMSE: 480.0253, PCC: 0.9873, R2: 0.9385
[20260204_123852] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 145.1242, RMSE: 480.0253, PCC: 0.9873, R2: 0.9385
[20260204_123912] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 8 | MAE: 120.2606, RMSE: 377.9902, PCC: 0.9925, R2: 0.9619
[20260204_123928] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 8 | MAE: 120.2606, RMSE: 377.9902, PCC: 0.9925, R2: 0.9619
[20260204_123943] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 171.6155, RMSE: 506.3040, PCC: 0.9899, R2: 0.9316
[20260204_123957] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 171.6155, RMSE: 506.3040, PCC: 0.9899, R2: 0.9316
[20260204_124151] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_124205] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 118.5036, RMSE: 379.9373, PCC: 0.9943, R2: 0.9615
[20260204_124208] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_124223] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 118.5036, RMSE: 379.9373, PCC: 0.9943, R2: 0.9615
[20260204_124438] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 238.6006, RMSE: 711.8312, PCC: 0.9816, R2: 0.8648
[20260204_124450] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 123.0539, RMSE: 408.9718, PCC: 0.9910, R2: 0.9554
[20260204_124455] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 238.6006, RMSE: 711.8312, PCC: 0.9816, R2: 0.8648
[20260204_124508] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 123.0539, RMSE: 408.9718, PCC: 0.9910, R2: 0.9554
[20260204_124623] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 217.0470, RMSE: 669.0320, PCC: 0.9802, R2: 0.8806
[20260204_124637] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 217.0470, RMSE: 669.0320, PCC: 0.9802, R2: 0.8806
[20260204_124701] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 195.5109, RMSE: 618.9691, PCC: 0.9751, R2: 0.8978
[20260204_124719] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 195.5109, RMSE: 618.9691, PCC: 0.9751, R2: 0.8978
[20260204_124812] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 206.5093, RMSE: 589.4493, PCC: 0.9865, R2: 0.9073
[20260204_124828] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 206.5093, RMSE: 589.4493, PCC: 0.9865, R2: 0.9073
[20260204_124828] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 199.6581, RMSE: 589.5076, PCC: 0.9860, R2: 0.9073
[20260204_124842] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 199.6581, RMSE: 589.5076, PCC: 0.9860, R2: 0.9073
[20260204_124931] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 186.2008, RMSE: 571.9553, PCC: 0.9817, R2: 0.9127
[20260204_124946] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 186.2008, RMSE: 571.9553, PCC: 0.9817, R2: 0.9127
[20260204_125000] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 226.3133, RMSE: 615.7778, PCC: 0.9864, R2: 0.8988
[20260204_125018] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 226.3133, RMSE: 615.7778, PCC: 0.9864, R2: 0.8988
[20260204_125043] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 231.1184, RMSE: 655.2995, PCC: 0.9866, R2: 0.8854
[20260204_125059] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 231.1184, RMSE: 655.2995, PCC: 0.9866, R2: 0.8854
[20260204_125140] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 214.2476, RMSE: 623.8734, PCC: 0.9876, R2: 0.8962
[20260204_125200] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 214.2476, RMSE: 623.8734, PCC: 0.9876, R2: 0.8962
[20260204_125246] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 184.9597, RMSE: 591.7992, PCC: 0.9841, R2: 0.9066
[20260204_125302] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 184.9597, RMSE: 591.7992, PCC: 0.9841, R2: 0.9066
[20260204_125436] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 181.1632, RMSE: 555.1223, PCC: 0.9867, R2: 0.9178
[20260204_125453] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 181.1632, RMSE: 555.1223, PCC: 0.9867, R2: 0.9178
[20260204_125456] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 168.7411, RMSE: 508.0277, PCC: 0.9879, R2: 0.9311
[20260204_125517] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 168.7411, RMSE: 508.0277, PCC: 0.9879, R2: 0.9311
[20260204_125542] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 168.1131, RMSE: 520.1543, PCC: 0.9874, R2: 0.9278
[20260204_125559] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 168.1131, RMSE: 520.1543, PCC: 0.9874, R2: 0.9278
[20260204_125629] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 212.2265, RMSE: 609.1889, PCC: 0.9843, R2: 0.9010
[20260204_125650] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 212.2265, RMSE: 609.1889, PCC: 0.9843, R2: 0.9010
[20260204_125739] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 299.5481, RMSE: 740.3330, PCC: 0.9722, R2: 0.8538
[20260204_125757] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 299.5481, RMSE: 740.3330, PCC: 0.9722, R2: 0.8538
[20260204_125809] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 274.4361, RMSE: 744.9159, PCC: 0.9852, R2: 0.8520
[20260204_125828] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 274.4361, RMSE: 744.9159, PCC: 0.9852, R2: 0.8520
[20260204_130017] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 184.8206, RMSE: 543.2354, PCC: 0.9874, R2: 0.9213
[20260204_130035] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 184.8206, RMSE: 543.2354, PCC: 0.9874, R2: 0.9213
