# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260203_011155] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 23.3615, RMSE: 175.2507, PCC: 0.2494, R2: 0.0583
[20260203_011233] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 26.3158, RMSE: 240.1632, PCC: 0.5124, R2: -0.7685
[20260203_011304] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 100 | MAE: 32.4920, RMSE: 202.7924, PCC: 0.5113, R2: -0.2610
[20260203_011336] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 30.0913, RMSE: 160.4798, PCC: 0.5217, R2: 0.2103
[20260203_011417] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 500 | MAE: 30.0686, RMSE: 164.5396, PCC: 0.4261, R2: 0.1699
[20260203_011518] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 24.0769, RMSE: 157.7758, PCC: 0.4987, R2: 0.2367
[20260203_011550] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 48.5496, RMSE: 193.5730, PCC: 0.3108, R2: -0.1489
[20260203_011634] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 38.3111, RMSE: 180.9353, PCC: 0.3198, R2: -0.0038
[20260203_011734] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 20 | MAE: 42.5101, RMSE: 203.2368, PCC: 0.4018, R2: -0.2665
[20260203_011835] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 36.9439, RMSE: 204.5112, PCC: 0.3131, R2: -0.2824
[20260203_011919] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 44.8307, RMSE: 198.8345, PCC: 0.3486, R2: -0.2122
[20260203_011955] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 37.9679, RMSE: 190.8211, PCC: 0.3620, R2: -0.1165
[20260203_012045] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 100 | MAE: 51.9773, RMSE: 236.9002, PCC: -0.2507, R2: -0.7208
[20260203_012126] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 41.8577, RMSE: 191.0745, PCC: 0.3756, R2: -0.1194
[20260203_012220] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 500 | MAE: 40.5401, RMSE: 182.4329, PCC: 0.3807, R2: -0.0205
[20260203_012305] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 49.9101, RMSE: 212.2286, PCC: 0.3307, R2: -0.3810
[20260204_103318] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 29.0974, RMSE: 189.9566, PCC: -0.0125, R2: -0.1064
[20260204_135953] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_140005] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 20.5151, RMSE: 134.4280, PCC: 0.6715, R2: 0.4459
[20260204_140020] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_140024] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 14.1546, RMSE: 146.2583, PCC: 0.6313, R2: 0.3441
[20260204_140031] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 20.5151, RMSE: 134.4280, PCC: 0.6715, R2: 0.4459
[20260204_140036] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 13.3433, RMSE: 137.7433, PCC: 0.6472, R2: 0.4182
[20260204_140050] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 11.3213, RMSE: 133.5772, PCC: 0.6886, R2: 0.4529
[20260204_140051] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 14.1546, RMSE: 146.2583, PCC: 0.6313, R2: 0.3441
[20260204_140102] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 13.3433, RMSE: 137.7433, PCC: 0.6472, R2: 0.4182
[20260204_140104] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 14.3780, RMSE: 134.1797, PCC: 0.6726, R2: 0.4480
[20260204_140117] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 11.3213, RMSE: 133.5772, PCC: 0.6886, R2: 0.4529
[20260204_140124] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 13.6254, RMSE: 186.6978, PCC: -0.0345, R2: -0.0687
[20260204_140130] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 14.3780, RMSE: 134.1797, PCC: 0.6726, R2: 0.4480
[20260204_140142] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 22.2538, RMSE: 149.9334, PCC: 0.5633, R2: 0.3107
[20260204_140149] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 13.6254, RMSE: 186.6978, PCC: -0.0345, R2: -0.0687
[20260204_140151] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 20.5067, RMSE: 148.2510, PCC: 0.6717, R2: 0.3261
[20260204_140202] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 14.2966, RMSE: 134.7592, PCC: 0.6700, R2: 0.4432
[20260204_140208] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 22.2538, RMSE: 149.9334, PCC: 0.5633, R2: 0.3107
[20260204_140217] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 20.5067, RMSE: 148.2510, PCC: 0.6717, R2: 0.3261
[20260204_140219] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_140229] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 14.2966, RMSE: 134.7592, PCC: 0.6700, R2: 0.4432
[20260204_140237] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 2 | MAE: 27.4191, RMSE: 170.0690, PCC: 0.4912, R2: 0.1132
[20260204_140249] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_140301] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 3 | MAE: 26.6433, RMSE: 185.4420, PCC: 0.0396, R2: -0.0544
[20260204_140310] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 2 | MAE: 27.4191, RMSE: 170.0690, PCC: 0.4912, R2: 0.1132
[20260204_140324] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 4 | MAE: 30.4432, RMSE: 163.5557, PCC: 0.5197, R2: 0.1798
[20260204_140331] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 3 | MAE: 26.6433, RMSE: 185.4420, PCC: 0.0396, R2: -0.0544
[20260204_140344] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 32.3545, RMSE: 167.8713, PCC: 0.3857, R2: 0.1359
[20260204_140353] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 4 | MAE: 30.4432, RMSE: 163.5557, PCC: 0.5197, R2: 0.1798
[20260204_140357] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 6 | MAE: 33.0109, RMSE: 163.8113, PCC: 0.4512, R2: 0.1772
[20260204_140415] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 32.3545, RMSE: 167.8713, PCC: 0.3857, R2: 0.1359
[20260204_140421] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 7 | MAE: 25.8319, RMSE: 153.8071, PCC: 0.5325, R2: 0.2746
[20260204_140431] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 6 | MAE: 33.0109, RMSE: 163.8113, PCC: 0.4512, R2: 0.1772
[20260204_140442] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 8 | MAE: 26.5926, RMSE: 156.7334, PCC: 0.5444, R2: 0.2468
[20260204_140454] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 7 | MAE: 25.8319, RMSE: 153.8071, PCC: 0.5325, R2: 0.2746
[20260204_140513] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 8 | MAE: 26.5926, RMSE: 156.7334, PCC: 0.5444, R2: 0.2468
[20260204_140523] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 24.0819, RMSE: 157.1487, PCC: 0.5310, R2: 0.2428
[20260204_140540] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 32.5831, RMSE: 167.1062, PCC: 0.4051, R2: 0.1438
[20260204_140549] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 22.7304, RMSE: 152.0524, PCC: 0.5454, R2: 0.2911
[20260204_140554] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_140606] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 32.5831, RMSE: 167.1062, PCC: 0.4051, R2: 0.1438
[20260204_140613] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 43.6239, RMSE: 190.8756, PCC: 0.3249, R2: -0.1171
[20260204_140620] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_140638] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 36.1896, RMSE: 175.2481, PCC: 0.4074, R2: 0.0583
[20260204_140639] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 43.6239, RMSE: 190.8756, PCC: 0.3249, R2: -0.1171
[20260204_140658] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 48.8184, RMSE: 192.5838, PCC: 0.2502, R2: -0.1372
[20260204_140703] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 36.1896, RMSE: 175.2481, PCC: 0.4074, R2: 0.0583
[20260204_140722] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 56.9099, RMSE: 214.0508, PCC: 0.4087, R2: -0.4048
[20260204_140724] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 48.8184, RMSE: 192.5838, PCC: 0.2502, R2: -0.1372
[20260204_140743] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 45.8564, RMSE: 181.8546, PCC: 0.2809, R2: -0.0140
[20260204_140749] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 56.9099, RMSE: 214.0508, PCC: 0.4087, R2: -0.4048
[20260204_140807] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 49.5515, RMSE: 186.3449, PCC: 0.3463, R2: -0.0647
[20260204_140811] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 45.8564, RMSE: 181.8546, PCC: 0.2809, R2: -0.0140
[20260204_140832] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 49.5515, RMSE: 186.3449, PCC: 0.3463, R2: -0.0647
[20260204_140834] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 26.1446, RMSE: 185.2891, PCC: 0.0485, R2: -0.0527
[20260204_140900] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 42.9570, RMSE: 173.2824, PCC: 0.4655, R2: 0.0793
[20260204_140900] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 39.2293, RMSE: 177.4568, PCC: 0.3273, R2: 0.0344
[20260204_140927] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 42.9570, RMSE: 173.2824, PCC: 0.4655, R2: 0.0793
[20260204_140932] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 41.4893, RMSE: 184.6244, PCC: 0.1816, R2: -0.0451
[20260204_141006] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 41.0252, RMSE: 171.5209, PCC: 0.4157, R2: 0.0980
[20260204_141321] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 16.9338, RMSE: 145.5850, PCC: 0.5932, R2: 0.3501
[20260204_141351] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 14.4568, RMSE: 131.8708, PCC: 0.6886, R2: 0.4668
[20260204_141418] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 20.2796, RMSE: 149.6092, PCC: 0.6360, R2: 0.3137
[20260204_141418] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 16.9338, RMSE: 145.5850, PCC: 0.5932, R2: 0.3501
[20260204_141449] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 14.4568, RMSE: 131.8708, PCC: 0.6886, R2: 0.4668
[20260204_141450] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 16.5193, RMSE: 139.9253, PCC: 0.6439, R2: 0.3997
[20260204_141516] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 20.2796, RMSE: 149.6092, PCC: 0.6360, R2: 0.3137
[20260204_141518] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 19.6880, RMSE: 195.8297, PCC: -0.1688, R2: -0.1759
[20260204_141545] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 12.1217, RMSE: 133.7472, PCC: 0.6738, R2: 0.4515
[20260204_141549] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 16.5193, RMSE: 139.9253, PCC: 0.6439, R2: 0.3997
[20260204_141616] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 19.6880, RMSE: 195.8297, PCC: -0.1688, R2: -0.1759
[20260204_141644] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 12.1217, RMSE: 133.7472, PCC: 0.6738, R2: 0.4515
[20260204_141652] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 14.8177, RMSE: 134.0899, PCC: 0.6760, R2: 0.4487
[20260204_141728] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 18.0207, RMSE: 178.6069, PCC: 0.1547, R2: 0.0219
[20260204_141746] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 16.3989, RMSE: 132.9970, PCC: 0.6792, R2: 0.4577
[20260204_141750] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 15.1944, RMSE: 132.7951, PCC: 0.6794, R2: 0.4593
[20260204_141818] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 13.4769, RMSE: 139.0391, PCC: 0.6546, R2: 0.4073
[20260204_141827] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 18.0207, RMSE: 178.6069, PCC: 0.1547, R2: 0.0219
[20260204_141844] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 16.3989, RMSE: 132.9970, PCC: 0.6792, R2: 0.4577
[20260204_141911] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 24.4517, RMSE: 160.3693, PCC: 0.5396, R2: 0.2114
[20260204_141915] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 13.4769, RMSE: 139.0391, PCC: 0.6546, R2: 0.4073
[20260204_142001] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 2 | MAE: 25.4549, RMSE: 157.1136, PCC: 0.5006, R2: 0.2431
[20260204_142007] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 24.4517, RMSE: 160.3693, PCC: 0.5396, R2: 0.2114
[20260204_142038] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 3 | MAE: 24.2164, RMSE: 157.7574, PCC: 0.5236, R2: 0.2369
[20260204_142058] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 2 | MAE: 25.4549, RMSE: 157.1136, PCC: 0.5006, R2: 0.2431
[20260204_142133] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 3 | MAE: 24.2164, RMSE: 157.7574, PCC: 0.5236, R2: 0.2369
[20260204_142200] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 4 | MAE: 28.3258, RMSE: 161.2272, PCC: 0.4654, R2: 0.2030
[20260204_142258] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 4 | MAE: 23.0573, RMSE: 150.7924, PCC: 0.5574, R2: 0.3028
[20260204_142303] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 21.7334, RMSE: 158.8472, PCC: 0.5065, R2: 0.2263
[20260204_142401] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 23.8118, RMSE: 160.6105, PCC: 0.5392, R2: 0.2091
[20260204_142527] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 6 | MAE: 23.1981, RMSE: 154.2876, PCC: 0.5289, R2: 0.2701
[20260204_142626] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 6 | MAE: 24.4480, RMSE: 156.5489, PCC: 0.5222, R2: 0.2486
[20260204_142631] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 7 | MAE: 40.3297, RMSE: 236.4000, PCC: -0.3373, R2: -0.7135
[20260204_142714] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 8 | MAE: 27.0748, RMSE: 165.9244, PCC: 0.5026, R2: 0.1559
[20260204_142728] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 7 | MAE: 24.8519, RMSE: 159.3283, PCC: 0.5133, R2: 0.2216
[20260204_142759] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 26.3802, RMSE: 153.0077, PCC: 0.5387, R2: 0.2822
[20260204_142812] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 8 | MAE: 27.0748, RMSE: 165.9244, PCC: 0.5026, R2: 0.1559
[20260204_142849] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 23.2534, RMSE: 171.4202, PCC: 0.4505, R2: 0.0990
[20260204_142856] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 26.3802, RMSE: 153.0077, PCC: 0.5387, R2: 0.2822
[20260204_142921] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 42.9666, RMSE: 175.6535, PCC: 0.3647, R2: 0.0540
[20260204_142945] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 23.2534, RMSE: 171.4202, PCC: 0.4505, R2: 0.0990
[20260204_143001] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 43.1463, RMSE: 178.8016, PCC: 0.3036, R2: 0.0197
[20260204_143018] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 42.9666, RMSE: 175.6535, PCC: 0.3647, R2: 0.0540
[20260204_143041] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 37.6043, RMSE: 203.2078, PCC: -0.1554, R2: -0.2661
[20260204_143058] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 43.1463, RMSE: 178.8016, PCC: 0.3036, R2: 0.0197
[20260204_143124] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 54.2397, RMSE: 215.2082, PCC: 0.1323, R2: -0.4201
[20260204_143136] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 37.6043, RMSE: 203.2078, PCC: -0.1554, R2: -0.2661
[20260204_143153] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 48.6595, RMSE: 193.7433, PCC: 0.3107, R2: -0.1509
[20260204_143220] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 54.2397, RMSE: 215.2082, PCC: 0.1323, R2: -0.4201
[20260204_143229] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 41.5760, RMSE: 188.0139, PCC: 0.3377, R2: -0.0839
[20260204_143250] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 48.6595, RMSE: 193.7433, PCC: 0.3107, R2: -0.1509
[20260204_143307] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 50.5272, RMSE: 235.8153, PCC: -0.2545, R2: -0.7051
[20260204_143326] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 41.5760, RMSE: 188.0139, PCC: 0.3377, R2: -0.0839
[20260204_143345] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 32.7093, RMSE: 192.8549, PCC: 0.3075, R2: -0.1404
[20260204_143404] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 50.5272, RMSE: 235.8153, PCC: -0.2545, R2: -0.7051
[20260204_143432] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 46.3865, RMSE: 184.4292, PCC: 0.2689, R2: -0.0429
[20260204_143442] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 32.7093, RMSE: 192.8549, PCC: 0.3075, R2: -0.1404
[20260204_143516] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 50.5232, RMSE: 196.8186, PCC: 0.2286, R2: -0.1878
[20260204_143537] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 46.3865, RMSE: 184.4292, PCC: 0.2689, R2: -0.0429
