# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260204_194912] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 88.1154, RMSE: 208.6463, PCC: 0.8882, R2: 0.7797
[20260204_195002] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 101.7227, RMSE: 245.4850, PCC: 0.8494, R2: 0.6950
[20260204_195018] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 101.7227, RMSE: 245.4850, PCC: 0.8494, R2: 0.6950
[20260204_195102] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 100.4481, RMSE: 243.6980, PCC: 0.8471, R2: 0.6994
[20260204_195119] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 100.4481, RMSE: 243.6980, PCC: 0.8471, R2: 0.6994
[20260204_195139] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 86.4489, RMSE: 208.1791, PCC: 0.8866, R2: 0.7806
[20260204_195154] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 86.4489, RMSE: 208.1791, PCC: 0.8866, R2: 0.7806
[20260204_195225] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 91.0858, RMSE: 209.1714, PCC: 0.8948, R2: 0.7785
[20260204_195241] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 91.0858, RMSE: 209.1714, PCC: 0.8948, R2: 0.7785
[20260204_195333] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 91.1418, RMSE: 220.7356, PCC: 0.8726, R2: 0.7534
[20260204_195349] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 91.1418, RMSE: 220.7356, PCC: 0.8726, R2: 0.7534
[20260204_195423] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 92.4724, RMSE: 219.9031, PCC: 0.8776, R2: 0.7552
[20260204_195439] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 92.4724, RMSE: 219.9031, PCC: 0.8776, R2: 0.7552
[20260204_195458] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 89.5452, RMSE: 205.2441, PCC: 0.8909, R2: 0.7868
[20260204_195514] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 89.5452, RMSE: 205.2441, PCC: 0.8909, R2: 0.7868
[20260204_195613] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 95.1350, RMSE: 220.6276, PCC: 0.8689, R2: 0.7536
[20260204_195630] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 95.1350, RMSE: 220.6276, PCC: 0.8689, R2: 0.7536
[20260204_195736] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 96.3611, RMSE: 222.6254, PCC: 0.8661, R2: 0.7491
[20260204_195753] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 96.3611, RMSE: 222.6254, PCC: 0.8661, R2: 0.7491
[20260204_195843] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 98.7175, RMSE: 224.0904, PCC: 0.8640, R2: 0.7458
[20260204_195901] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 98.7175, RMSE: 224.0904, PCC: 0.8640, R2: 0.7458
[20260204_195951] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 98.3502, RMSE: 223.7413, PCC: 0.8648, R2: 0.7466
[20260204_200009] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 98.3502, RMSE: 223.7413, PCC: 0.8648, R2: 0.7466
[20260204_200034] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 102.4701, RMSE: 233.4556, PCC: 0.8525, R2: 0.7241
[20260204_200051] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 102.4701, RMSE: 233.4556, PCC: 0.8525, R2: 0.7241
[20260204_200123] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 97.6056, RMSE: 222.9443, PCC: 0.8659, R2: 0.7484
[20260204_200141] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 97.6056, RMSE: 222.9443, PCC: 0.8659, R2: 0.7484
[20260204_200211] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 95.7284, RMSE: 216.1550, PCC: 0.8739, R2: 0.7635
[20260204_200229] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 95.7284, RMSE: 216.1550, PCC: 0.8739, R2: 0.7635
[20260204_200308] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 97.6815, RMSE: 223.4017, PCC: 0.8652, R2: 0.7474
[20260204_200326] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 97.6815, RMSE: 223.4017, PCC: 0.8652, R2: 0.7474
[20260204_200422] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 91.0507, RMSE: 212.2842, PCC: 0.8790, R2: 0.7719
[20260204_200440] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 91.0507, RMSE: 212.2842, PCC: 0.8790, R2: 0.7719
[20260204_200507] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 95.2358, RMSE: 221.4061, PCC: 0.8691, R2: 0.7519
[20260204_200525] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 95.2358, RMSE: 221.4061, PCC: 0.8691, R2: 0.7519
[20260204_200614] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 98.4056, RMSE: 216.9149, PCC: 0.8731, R2: 0.7618
[20260204_200634] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 98.4056, RMSE: 216.9149, PCC: 0.8731, R2: 0.7618
[20260204_200804] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 95.2302, RMSE: 214.2835, PCC: 0.8762, R2: 0.7676
[20260204_200822] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 95.2302, RMSE: 214.2835, PCC: 0.8762, R2: 0.7676
[20260204_200932] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 98.6190, RMSE: 218.6250, PCC: 0.8719, R2: 0.7581
[20260204_200950] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 98.6190, RMSE: 218.6250, PCC: 0.8719, R2: 0.7581
[20260204_201034] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 99.4039, RMSE: 224.8464, PCC: 0.8688, R2: 0.7441
[20260204_201053] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 99.4039, RMSE: 224.8464, PCC: 0.8688, R2: 0.7441
[20260204_201250] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 99.7649, RMSE: 224.9012, PCC: 0.8631, R2: 0.7440
[20260204_201309] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 99.7649, RMSE: 224.9012, PCC: 0.8631, R2: 0.7440
[20260204_201411] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 97.1501, RMSE: 216.3134, PCC: 0.8748, R2: 0.7632
[20260204_201431] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 97.1501, RMSE: 216.3134, PCC: 0.8748, R2: 0.7632
[20260204_201508] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 96.8211, RMSE: 217.2112, PCC: 0.8730, R2: 0.7612
[20260204_201528] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 96.8211, RMSE: 217.2112, PCC: 0.8730, R2: 0.7612
[20260204_201631] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 105.9277, RMSE: 242.1623, PCC: 0.8398, R2: 0.7032
[20260204_201653] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 105.9277, RMSE: 242.1623, PCC: 0.8398, R2: 0.7032
[20260204_201739] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 100.4007, RMSE: 225.6431, PCC: 0.8640, R2: 0.7423
[20260204_201759] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 100.4007, RMSE: 225.6431, PCC: 0.8640, R2: 0.7423
[20260204_201914] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 96.5972, RMSE: 212.8925, PCC: 0.8785, R2: 0.7706
[20260204_201932] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 96.5972, RMSE: 212.8925, PCC: 0.8785, R2: 0.7706
[20260204_202102] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 70.5998, RMSE: 165.9966, PCC: 0.9277, R2: 0.8605
[20260204_202145] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 72.4013, RMSE: 169.6855, PCC: 0.9275, R2: 0.8543
[20260204_202232] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 67.2973, RMSE: 177.4157, PCC: 0.9169, R2: 0.8407
[20260204_202308] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 69.7380, RMSE: 175.8746, PCC: 0.9184, R2: 0.8434
[20260204_202351] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 68.9662, RMSE: 171.4863, PCC: 0.9232, R2: 0.8512
[20260204_202402] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 73.8051, RMSE: 181.2325, PCC: 0.9158, R2: 0.8338
[20260204_202445] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 71.7110, RMSE: 172.4476, PCC: 0.9238, R2: 0.8495
[20260204_202500] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 86.9726, RMSE: 205.5136, PCC: 0.8870, R2: 0.7862
[20260204_202545] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 75.2163, RMSE: 175.4092, PCC: 0.9204, R2: 0.8443
[20260204_202548] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 99.7532, RMSE: 221.6898, PCC: 0.8787, R2: 0.7512
[20260204_202632] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 68.5228, RMSE: 177.0160, PCC: 0.9185, R2: 0.8414
[20260204_202659] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 63.9492, RMSE: 163.7371, PCC: 0.9297, R2: 0.8643
[20260204_202742] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 68.2264, RMSE: 171.3854, PCC: 0.9233, R2: 0.8513
[20260204_202850] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 73.1762, RMSE: 185.2897, PCC: 0.9093, R2: 0.8262
[20260204_202933] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 72.5385, RMSE: 186.3026, PCC: 0.9099, R2: 0.8243
[20260204_202944] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 66.3922, RMSE: 166.1192, PCC: 0.9281, R2: 0.8603
[20260204_203026] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 69.7756, RMSE: 174.6067, PCC: 0.9261, R2: 0.8457
[20260204_203128] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 66.7622, RMSE: 171.0669, PCC: 0.9232, R2: 0.8519
[20260204_203210] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 70.3550, RMSE: 177.7815, PCC: 0.9186, R2: 0.8400
[20260204_203228] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 1 | MAE: 88.6745, RMSE: 204.7083, PCC: 0.8895, R2: 0.7879
[20260204_203310] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 1 | MAE: 91.6255, RMSE: 216.6874, PCC: 0.8802, R2: 0.7623
[20260204_203313] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 2 | MAE: 125.2183, RMSE: 298.3045, PCC: 0.8180, R2: 0.5496
[20260204_203355] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 91.4752, RMSE: 206.3545, PCC: 0.8877, R2: 0.7845
[20260204_203357] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 2 | MAE: 90.0660, RMSE: 220.0474, PCC: 0.8713, R2: 0.7549
[20260204_203437] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 91.4752, RMSE: 206.3545, PCC: 0.8877, R2: 0.7845
[20260204_203444] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 90.4472, RMSE: 196.0415, PCC: 0.9001, R2: 0.8055
[20260204_203526] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 84.5995, RMSE: 195.7386, PCC: 0.8990, R2: 0.8061
[20260204_203607] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 90.3298, RMSE: 213.6647, PCC: 0.8791, R2: 0.7689
[20260204_203648] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 89.3656, RMSE: 212.6001, PCC: 0.8796, R2: 0.7712
[20260204_203713] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 89.6474, RMSE: 215.2271, PCC: 0.8773, R2: 0.7655
[20260204_203755] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 88.0274, RMSE: 210.3224, PCC: 0.8817, R2: 0.7761
[20260204_203803] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 84.9004, RMSE: 199.7792, PCC: 0.8937, R2: 0.7980
[20260204_203845] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 83.1683, RMSE: 188.9123, PCC: 0.9080, R2: 0.8194
[20260204_203913] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 81.4612, RMSE: 200.5724, PCC: 0.8961, R2: 0.7964
[20260204_203953] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 89.7836, RMSE: 221.9780, PCC: 0.8736, R2: 0.7506
[20260204_204003] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 104.2125, RMSE: 248.4225, PCC: 0.8307, R2: 0.6876
[20260204_204045] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 94.9569, RMSE: 222.6499, PCC: 0.8680, R2: 0.7491
[20260204_204053] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 82.9994, RMSE: 192.1975, PCC: 0.9027, R2: 0.8130
[20260204_204135] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 89.0756, RMSE: 209.7335, PCC: 0.8873, R2: 0.7773
[20260204_204309] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 112.1739, RMSE: 257.7370, PCC: 0.8362, R2: 0.6638
[20260204_204348] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 120.2313, RMSE: 279.5914, PCC: 0.8191, R2: 0.6043
[20260204_204501] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 100.2361, RMSE: 230.2884, PCC: 0.8560, R2: 0.7316
[20260204_204542] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 115.8947, RMSE: 263.0506, PCC: 0.8160, R2: 0.6498
[20260204_204543] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 148.7777, RMSE: 350.4153, PCC: 0.7042, R2: 0.3785
[20260204_204624] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 98.9821, RMSE: 214.9242, PCC: 0.8753, R2: 0.7662
[20260204_204650] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 94.8086, RMSE: 227.9461, PCC: 0.8684, R2: 0.7370
[20260204_204730] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 94.6694, RMSE: 217.6792, PCC: 0.8722, R2: 0.7602
[20260204_204803] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 98.5383, RMSE: 233.8879, PCC: 0.8576, R2: 0.7231
[20260204_204843] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 107.6888, RMSE: 245.8864, PCC: 0.8350, R2: 0.6940
[20260204_204911] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 94.4397, RMSE: 219.1111, PCC: 0.8716, R2: 0.7570
[20260204_204953] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 98.5477, RMSE: 227.7096, PCC: 0.8595, R2: 0.7375
[20260204_205020] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 94.5459, RMSE: 221.0739, PCC: 0.8805, R2: 0.7526
[20260204_205102] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 108.6516, RMSE: 259.6907, PCC: 0.8137, R2: 0.6586
[20260204_205148] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 93.5744, RMSE: 218.8004, PCC: 0.8724, R2: 0.7577
[20260204_205230] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 112.4783, RMSE: 258.3586, PCC: 0.8264, R2: 0.6621
[20260204_205231] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 246.9944, RMSE: 525.0640, PCC: -0.1005, R2: -0.3954
[20260204_205312] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 98.1109, RMSE: 226.6121, PCC: 0.8676, R2: 0.7401
[20260204_205350] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 96.5428, RMSE: 227.5585, PCC: 0.8647, R2: 0.7379
[20260204_205430] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 101.3164, RMSE: 225.9270, PCC: 0.8626, R2: 0.7416
[20260204_205440] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 108.0892, RMSE: 245.8310, PCC: 0.8588, R2: 0.6941
[20260204_205521] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 102.1816, RMSE: 229.7361, PCC: 0.8680, R2: 0.7329
[20260204_205551] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 100.5202, RMSE: 224.7312, PCC: 0.8746, R2: 0.7444
[20260204_205632] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 100.7105, RMSE: 225.8666, PCC: 0.8680, R2: 0.7418
[20260204_205706] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 97.7653, RMSE: 222.1866, PCC: 0.8761, R2: 0.7501
[20260204_205749] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 99.3061, RMSE: 222.3360, PCC: 0.8696, R2: 0.7498
[20260204_205837] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 107.8408, RMSE: 229.9605, PCC: 0.8565, R2: 0.7323
[20260204_205920] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 103.6699, RMSE: 221.0295, PCC: 0.8680, R2: 0.7527
[20260204_210004] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 97.3476, RMSE: 212.1823, PCC: 0.8788, R2: 0.7721
[20260204_210044] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 103.2410, RMSE: 224.4195, PCC: 0.8656, R2: 0.7451
[20260204_210150] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 110.7158, RMSE: 250.2407, PCC: 0.8276, R2: 0.6830
[20260204_210231] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 120.6482, RMSE: 267.7311, PCC: 0.8118, R2: 0.6372
[20260204_210402] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 98.9675, RMSE: 223.1451, PCC: 0.8652, R2: 0.7480
[20260204_210447] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 108.8073, RMSE: 236.7618, PCC: 0.8479, R2: 0.7163
[20260204_210523] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 104.5570, RMSE: 232.7326, PCC: 0.8569, R2: 0.7258
[20260204_210604] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 98.9902, RMSE: 214.0027, PCC: 0.8765, R2: 0.7682
[20260204_210634] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 103.0690, RMSE: 234.5147, PCC: 0.8621, R2: 0.7216
[20260204_210716] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 105.1780, RMSE: 230.0577, PCC: 0.8573, R2: 0.7321
[20260204_210923] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 127.5502, RMSE: 281.5795, PCC: 0.8065, R2: 0.5987
[20260204_211007] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 120.5463, RMSE: 262.2371, PCC: 0.8293, R2: 0.6519
[20260204_222534] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 70.2829, RMSE: 183.6090, PCC: 0.9127, R2: 0.8294
[20260204_222549] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 70.7443, RMSE: 184.5841, PCC: 0.9123, R2: 0.8275
[20260204_222650] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 103.3309, RMSE: 242.5033, PCC: 0.8487, R2: 0.7023
[20260204_222705] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 103.3309, RMSE: 242.5033, PCC: 0.8487, R2: 0.7023
[20260204_222814] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 100.3394, RMSE: 224.3610, PCC: 0.8636, R2: 0.7452
[20260204_222829] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 100.3394, RMSE: 224.3610, PCC: 0.8636, R2: 0.7452
