# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260202_231436] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 100 | MAE: 454.4223, RMSE: 1384.2074, PCC: 0.8331, R2: 0.5450
[20260202_231735] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 123 | MAE: 444.7220, RMSE: 1284.6887, PCC: 0.8482, R2: 0.6081
[20260202_232207] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 500 | MAE: 414.7101, RMSE: 1210.9401, PCC: 0.8663, R2: 0.6518
[20260202_232520] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 1000 | MAE: 458.2126, RMSE: 1308.7468, PCC: 0.8466, R2: 0.5932
[20260202_232743] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 488.1306, RMSE: 1230.5312, PCC: 0.8112, R2: 0.6404
[20260202_233037] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 475.5497, RMSE: 1230.5088, PCC: 0.8276, R2: 0.6404
[20260202_233304] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 20 | MAE: 454.3062, RMSE: 1238.0018, PCC: 0.8403, R2: 0.6360
[20260202_233447] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 30 | MAE: 472.7330, RMSE: 1252.2448, PCC: 0.8105, R2: 0.6276
[20260202_233756] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 462.5507, RMSE: 1277.2262, PCC: 0.8430, R2: 0.6126
[20260202_234022] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 45 | MAE: 484.4427, RMSE: 1265.2105, PCC: 0.8173, R2: 0.6198
[20260202_234148] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 100 | MAE: 537.3941, RMSE: 1340.7118, PCC: 0.7943, R2: 0.5731
[20260202_234455] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 123 | MAE: 443.1108, RMSE: 1176.9292, PCC: 0.8422, R2: 0.6710
[20260202_234636] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 500 | MAE: 477.5808, RMSE: 1289.1339, PCC: 0.8023, R2: 0.6053
[20260202_234815] EpiSIG-Net | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 1000 | MAE: 541.8081, RMSE: 1343.0145, PCC: 0.7726, R2: 0.5717
[20260203_004529] EpiSIG-Net-V2 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 356.0377, RMSE: 1124.4349, PCC: 0.8676, R2: 0.6997
[20260203_005234] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 393.0764, RMSE: 1140.5067, PCC: 0.8797, R2: 0.6911
[20260203_005508] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 514.0852, RMSE: 1334.8854, PCC: 0.7879, R2: 0.5768
[20260203_010408] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 5 | MAE: 336.9924, RMSE: 993.1467, PCC: 0.8921, R2: 0.7658
[20260203_010826] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 10 | MAE: 296.3579, RMSE: 967.7088, PCC: 0.9083, R2: 0.7776
[20260203_011148] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 20 | MAE: 268.3120, RMSE: 878.1923, PCC: 0.9244, R2: 0.8168
[20260203_011731] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 30 | MAE: 269.6500, RMSE: 873.6333, PCC: 0.9235, R2: 0.8187
[20260203_012228] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 42 | MAE: 270.1053, RMSE: 896.7430, PCC: 0.9187, R2: 0.8090
[20260203_012429] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 45 | MAE: 277.2379, RMSE: 931.2131, PCC: 0.9151, R2: 0.7941
[20260203_012628] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 100 | MAE: 306.3545, RMSE: 957.8253, PCC: 0.9127, R2: 0.7821
[20260203_012930] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 123 | MAE: 279.8222, RMSE: 923.9076, PCC: 0.9042, R2: 0.7973
[20260203_013156] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 500 | MAE: 282.6835, RMSE: 918.7537, PCC: 0.9093, R2: 0.7995
[20260203_013612] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 1000 | MAE: 299.5996, RMSE: 945.8882, PCC: 0.9073, R2: 0.7875
[20260203_013827] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 393.0764, RMSE: 1140.5067, PCC: 0.8797, R2: 0.6911
[20260203_014043] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 392.4286, RMSE: 1177.3038, PCC: 0.8445, R2: 0.6708
[20260203_014224] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 20 | MAE: 409.4480, RMSE: 1153.5454, PCC: 0.8484, R2: 0.6840
[20260203_014438] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 30 | MAE: 361.8897, RMSE: 1112.9773, PCC: 0.9073, R2: 0.7058
[20260203_014624] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 366.8517, RMSE: 1161.0770, PCC: 0.8903, R2: 0.6799
[20260203_014732] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 45 | MAE: 451.7410, RMSE: 1200.3728, PCC: 0.8355, R2: 0.6578
[20260203_014900] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 100 | MAE: 329.2553, RMSE: 962.7192, PCC: 0.9113, R2: 0.7799
[20260203_015042] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 123 | MAE: 420.5295, RMSE: 1233.5376, PCC: 0.8339, R2: 0.6386
[20260203_015139] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 500 | MAE: 373.1766, RMSE: 1131.6213, PCC: 0.8634, R2: 0.6959
[20260203_015308] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 1000 | MAE: 417.8528, RMSE: 1232.4915, PCC: 0.8196, R2: 0.6393
[20260203_015515] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 465.1103, RMSE: 1314.9397, PCC: 0.8318, R2: 0.5894
[20260203_015627] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 495.0354, RMSE: 1339.3552, PCC: 0.8094, R2: 0.5740
[20260203_015805] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 20 | MAE: 474.4233, RMSE: 1298.8539, PCC: 0.8207, R2: 0.5994
[20260203_015856] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 30 | MAE: 504.2009, RMSE: 1347.5250, PCC: 0.8237, R2: 0.5688
[20260203_020002] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 451.4297, RMSE: 1311.9328, PCC: 0.8432, R2: 0.5913
[20260203_020051] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 45 | MAE: 487.7266, RMSE: 1373.3096, PCC: 0.8303, R2: 0.5521
[20260203_020153] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 100 | MAE: 442.0740, RMSE: 1313.8611, PCC: 0.8407, R2: 0.5901
[20260203_020256] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 123 | MAE: 448.3492, RMSE: 1312.1923, PCC: 0.8411, R2: 0.5911
[20260203_020448] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 500 | MAE: 469.5497, RMSE: 1399.3098, PCC: 0.8136, R2: 0.5350
[20260203_020547] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 1000 | MAE: 453.9833, RMSE: 1295.7595, PCC: 0.8262, R2: 0.6013
[20260203_020704] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 490.6817, RMSE: 1312.8176, PCC: 0.7985, R2: 0.5907
[20260203_020853] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 495.7507, RMSE: 1448.7638, PCC: 0.7457, R2: 0.5015
[20260203_021106] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 20 | MAE: 444.5160, RMSE: 1249.9513, PCC: 0.8463, R2: 0.6290
[20260203_021316] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 30 | MAE: 466.7593, RMSE: 1332.3301, PCC: 0.7976, R2: 0.5784
[20260203_021519] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 479.4049, RMSE: 1431.0627, PCC: 0.7723, R2: 0.5137
[20260203_021745] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 45 | MAE: 527.9639, RMSE: 1534.4063, PCC: 0.7981, R2: 0.4409
[20260203_021940] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 100 | MAE: 493.4246, RMSE: 1383.4866, PCC: 0.7936, R2: 0.5455
[20260203_022230] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 123 | MAE: 472.3888, RMSE: 1354.3255, PCC: 0.7898, R2: 0.5644
[20260203_022346] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 500 | MAE: 499.1485, RMSE: 1366.3781, PCC: 0.7794, R2: 0.5566
[20260203_022608] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 15, Ablation: none, Seed: 1000 | MAE: 471.8641, RMSE: 1376.2780, PCC: 0.8045, R2: 0.5502
[20260203_180503] EpiSIG-Net-V4 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 354.4434, RMSE: 999.7621, PCC: 0.9039, R2: 0.7626
[20260204_102851] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 355.8012, RMSE: 1133.3410, PCC: 0.8845, R2: 0.6950
[20260204_104625] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 473.9448, RMSE: 1250.8911, PCC: 0.8286, R2: 0.6284
[20260204_104627] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 42 | MAE: 283.7983, RMSE: 931.0888, PCC: 0.9134, R2: 0.7941
[20260204_104833] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 467.8468, RMSE: 1352.9758, PCC: 0.8372, R2: 0.5653
[20260204_104846] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 2, Ablation: none, Seed: 42 | MAE: 281.1844, RMSE: 938.2500, PCC: 0.9157, R2: 0.7909
[20260204_104907] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 369.6851, RMSE: 1100.5744, PCC: 0.8918, R2: 0.7123
[20260204_113029] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_113032] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 384.0805, RMSE: 1130.6707, PCC: 0.8756, R2: 0.6964
[20260204_113112] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 349.2816, RMSE: 1174.4232, PCC: 0.8397, R2: 0.6724
[20260204_113114] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 349.2816, RMSE: 1174.4232, PCC: 0.8397, R2: 0.6724
[20260204_113145] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 361.6736, RMSE: 1102.0576, PCC: 0.8713, R2: 0.7116
[20260204_113148] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 361.6736, RMSE: 1102.0576, PCC: 0.8713, R2: 0.7116
[20260204_113150] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 341.3093, RMSE: 1076.4127, PCC: 0.8890, R2: 0.7248
[20260204_113153] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 341.3093, RMSE: 1076.4127, PCC: 0.8890, R2: 0.7248
[20260204_113232] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 355.0671, RMSE: 1127.3675, PCC: 0.8728, R2: 0.6982
[20260204_113234] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 355.0671, RMSE: 1127.3675, PCC: 0.8728, R2: 0.6982
[20260204_113309] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 325.4002, RMSE: 1060.9620, PCC: 0.8776, R2: 0.7327
[20260204_113313] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 2 | MAE: 325.4002, RMSE: 1060.9620, PCC: 0.8776, R2: 0.7327
[20260204_113340] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 324.3184, RMSE: 1055.2199, PCC: 0.8775, R2: 0.7356
[20260204_113344] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 3 | MAE: 324.3184, RMSE: 1055.2199, PCC: 0.8775, R2: 0.7356
[20260204_113403] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 315.3470, RMSE: 993.2110, PCC: 0.9062, R2: 0.7657
[20260204_113405] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 315.3470, RMSE: 993.2110, PCC: 0.9062, R2: 0.7657
[20260204_113430] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 326.0298, RMSE: 1061.0458, PCC: 0.8891, R2: 0.7326
[20260204_113432] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 326.0298, RMSE: 1061.0458, PCC: 0.8891, R2: 0.7326
[20260204_113435] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 341.0492, RMSE: 1063.2207, PCC: 0.8832, R2: 0.7315
[20260204_113438] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 4 | MAE: 341.0492, RMSE: 1063.2207, PCC: 0.8832, R2: 0.7315
[20260204_113502] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 390.7859, RMSE: 1164.8447, PCC: 0.8244, R2: 0.6778
[20260204_113506] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 353.0420, RMSE: 1162.0531, PCC: 0.8353, R2: 0.6793
[20260204_113506] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 390.7859, RMSE: 1164.8447, PCC: 0.8244, R2: 0.6778
[20260204_113508] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 353.0420, RMSE: 1162.0531, PCC: 0.8353, R2: 0.6793
[20260204_113534] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 369.7479, RMSE: 1219.6131, PCC: 0.8238, R2: 0.6468
[20260204_113538] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 6 | MAE: 369.7479, RMSE: 1219.6131, PCC: 0.8238, R2: 0.6468
[20260204_113610] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 315.8934, RMSE: 1019.5751, PCC: 0.8875, R2: 0.7531
[20260204_113613] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 7 | MAE: 315.8934, RMSE: 1019.5751, PCC: 0.8875, R2: 0.7531
[20260204_113632] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 322.0570, RMSE: 1038.8700, PCC: 0.9009, R2: 0.7437
[20260204_113635] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 322.0570, RMSE: 1038.8700, PCC: 0.9009, R2: 0.7437
[20260204_113702] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 321.1827, RMSE: 1096.4580, PCC: 0.8623, R2: 0.7145
[20260204_113706] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 8 | MAE: 321.1827, RMSE: 1096.4580, PCC: 0.8623, R2: 0.7145
[20260204_113716] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 323.6647, RMSE: 1050.9217, PCC: 0.8834, R2: 0.7377
[20260204_113720] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 323.6647, RMSE: 1050.9217, PCC: 0.8834, R2: 0.7377
[20260204_113800] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 378.0296, RMSE: 1100.2107, PCC: 0.8623, R2: 0.7125
[20260204_113803] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 9 | MAE: 378.0296, RMSE: 1100.2107, PCC: 0.8623, R2: 0.7125
[20260204_113848] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 301.5049, RMSE: 942.7936, PCC: 0.9079, R2: 0.7889
[20260204_113851] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 301.5049, RMSE: 942.7936, PCC: 0.9079, R2: 0.7889
[20260204_113922] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 1 | MAE: 380.2158, RMSE: 1192.1890, PCC: 0.8708, R2: 0.6625
[20260204_113925] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 1 | MAE: 380.2158, RMSE: 1192.1890, PCC: 0.8708, R2: 0.6625
[20260204_113927] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 337.7723, RMSE: 1016.2384, PCC: 0.9019, R2: 0.7547
[20260204_113930] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 3, Ablation: none, Seed: 10 | MAE: 337.7723, RMSE: 1016.2384, PCC: 0.9019, R2: 0.7547
[20260204_114013] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 2 | MAE: 381.2613, RMSE: 1141.4558, PCC: 0.8586, R2: 0.6906
[20260204_114016] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 1 | MAE: 392.5154, RMSE: 1161.3263, PCC: 0.8616, R2: 0.6797
[20260204_114016] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 2 | MAE: 381.2613, RMSE: 1141.4558, PCC: 0.8586, R2: 0.6906
[20260204_114019] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 1 | MAE: 392.5154, RMSE: 1161.3263, PCC: 0.8616, R2: 0.6797
[20260204_114058] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 377.2486, RMSE: 1062.0404, PCC: 0.8833, R2: 0.7321
[20260204_114101] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 377.2486, RMSE: 1062.0404, PCC: 0.8833, R2: 0.7321
[20260204_114113] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 2 | MAE: 385.6097, RMSE: 1119.1751, PCC: 0.8771, R2: 0.7025
[20260204_114116] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 2 | MAE: 385.6097, RMSE: 1119.1751, PCC: 0.8771, R2: 0.7025
[20260204_114225] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 349.4005, RMSE: 1073.3406, PCC: 0.8844, R2: 0.7264
[20260204_114229] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 349.4005, RMSE: 1073.3406, PCC: 0.8844, R2: 0.7264
[20260204_114248] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 395.3882, RMSE: 1215.7374, PCC: 0.8443, R2: 0.6490
[20260204_114252] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 395.3882, RMSE: 1215.7374, PCC: 0.8443, R2: 0.6490
[20260204_114317] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 361.3961, RMSE: 1123.0319, PCC: 0.8722, R2: 0.7005
[20260204_114321] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 361.3961, RMSE: 1123.0319, PCC: 0.8722, R2: 0.7005
[20260204_114348] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 398.4333, RMSE: 1143.9837, PCC: 0.8700, R2: 0.6892
[20260204_114352] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 398.4333, RMSE: 1143.9837, PCC: 0.8700, R2: 0.6892
[20260204_114428] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 404.0125, RMSE: 1130.7818, PCC: 0.8830, R2: 0.6963
[20260204_114432] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 404.0125, RMSE: 1130.7818, PCC: 0.8830, R2: 0.6963
[20260204_114442] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 394.2880, RMSE: 1216.1811, PCC: 0.8218, R2: 0.6487
[20260204_114446] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 394.2880, RMSE: 1216.1811, PCC: 0.8218, R2: 0.6487
[20260204_114515] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 397.3921, RMSE: 1196.5101, PCC: 0.8258, R2: 0.6600
[20260204_114518] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 397.3921, RMSE: 1196.5101, PCC: 0.8258, R2: 0.6600
[20260204_114548] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 364.9949, RMSE: 1100.5984, PCC: 0.8830, R2: 0.7123
[20260204_114553] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 364.9949, RMSE: 1100.5984, PCC: 0.8830, R2: 0.7123
[20260204_114558] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 388.2998, RMSE: 1215.6416, PCC: 0.8406, R2: 0.6491
[20260204_114602] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 388.2998, RMSE: 1215.6416, PCC: 0.8406, R2: 0.6491
[20260204_114658] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 377.6844, RMSE: 1119.1786, PCC: 0.8751, R2: 0.7025
[20260204_114702] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 377.6844, RMSE: 1119.1786, PCC: 0.8751, R2: 0.7025
[20260204_114725] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 377.4467, RMSE: 1136.7817, PCC: 0.8623, R2: 0.6931
[20260204_114730] EpiSIG-Net-V5 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 377.4467, RMSE: 1136.7817, PCC: 0.8623, R2: 0.6931
[20260204_114759] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 391.5629, RMSE: 1164.9090, PCC: 0.8413, R2: 0.6777
[20260204_114803] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 391.5629, RMSE: 1164.9090, PCC: 0.8413, R2: 0.6777
[20260204_114842] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 448.2489, RMSE: 1296.9019, PCC: 0.8497, R2: 0.6006
[20260204_114847] EpiSIG-Net-V3 | Dataset: japan, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 448.2489, RMSE: 1296.9019, PCC: 0.8497, R2: 0.6006
