# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260204_194102] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 2 | MAE: 492.7970, RMSE: 928.2910, PCC: 0.7830, R2: 0.5757
[20260204_194107] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 559.0751, RMSE: 1072.3140, PCC: 0.7673, R2: 0.4338
[20260204_194148] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 3 | MAE: 466.8052, RMSE: 860.9158, PCC: 0.8029, R2: 0.6351
[20260204_194233] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 517.0065, RMSE: 876.5877, PCC: 0.7899, R2: 0.6216
[20260204_194313] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 4 | MAE: 538.5536, RMSE: 954.9563, PCC: 0.7446, R2: 0.5510
[20260204_194336] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 480.1912, RMSE: 939.2116, PCC: 0.7954, R2: 0.5657
[20260204_194416] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 5 | MAE: 455.9836, RMSE: 905.5781, PCC: 0.7971, R2: 0.5962
[20260204_194424] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 501.6125, RMSE: 888.9051, PCC: 0.7833, R2: 0.6109
[20260204_194503] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 6 | MAE: 543.1552, RMSE: 917.8692, PCC: 0.7759, R2: 0.5852
[20260204_194509] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 461.2079, RMSE: 866.8123, PCC: 0.8091, R2: 0.6300
[20260204_194549] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 7 | MAE: 420.4498, RMSE: 825.8991, PCC: 0.8386, R2: 0.6641
[20260204_194558] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 454.5277, RMSE: 871.5396, PCC: 0.7999, R2: 0.6260
[20260204_194638] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 8 | MAE: 489.2808, RMSE: 860.8712, PCC: 0.7988, R2: 0.6351
[20260204_194655] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 531.1516, RMSE: 1023.9054, PCC: 0.7074, R2: 0.4838
[20260204_194735] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 9 | MAE: 580.7347, RMSE: 1036.4363, PCC: 0.6916, R2: 0.4711
[20260204_194741] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 465.7966, RMSE: 827.6361, PCC: 0.8141, R2: 0.6627
[20260204_194823] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 10 | MAE: 452.3625, RMSE: 831.6080, PCC: 0.8141, R2: 0.6595
[20260204_194856] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 687.4693, RMSE: 1213.3930, PCC: 0.6059, R2: 0.2750
[20260204_194937] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 1 | MAE: 687.4693, RMSE: 1213.3930, PCC: 0.6059, R2: 0.2750
[20260204_195051] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 656.5389, RMSE: 1151.6478, PCC: 0.6524, R2: 0.3469
[20260204_195132] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 2 | MAE: 656.5389, RMSE: 1151.6478, PCC: 0.6524, R2: 0.3469
[20260204_195321] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 523.3501, RMSE: 967.2743, PCC: 0.7541, R2: 0.5393
[20260204_195404] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 3 | MAE: 523.3501, RMSE: 967.2743, PCC: 0.7541, R2: 0.5393
[20260204_195422] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 656.7077, RMSE: 1138.6845, PCC: 0.6362, R2: 0.3616
[20260204_195505] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 4 | MAE: 656.7077, RMSE: 1138.6845, PCC: 0.6362, R2: 0.3616
[20260204_195606] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 534.2931, RMSE: 924.5334, PCC: 0.7782, R2: 0.5791
[20260204_195652] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 5 | MAE: 534.2931, RMSE: 924.5334, PCC: 0.7782, R2: 0.5791
[20260204_195729] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 531.0936, RMSE: 985.2522, PCC: 0.7693, R2: 0.5220
[20260204_195814] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 6 | MAE: 531.0936, RMSE: 985.2522, PCC: 0.7693, R2: 0.5220
[20260204_195916] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 612.9056, RMSE: 1065.0596, PCC: 0.6960, R2: 0.4415
[20260204_200002] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 7 | MAE: 612.9056, RMSE: 1065.0596, PCC: 0.6960, R2: 0.4415
[20260204_200045] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 594.1293, RMSE: 1104.5188, PCC: 0.7047, R2: 0.3993
[20260204_200130] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 8 | MAE: 594.1293, RMSE: 1104.5188, PCC: 0.7047, R2: 0.3993
[20260204_200247] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 620.1253, RMSE: 1028.7683, PCC: 0.7038, R2: 0.4789
[20260204_200333] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 9 | MAE: 620.1253, RMSE: 1028.7683, PCC: 0.7038, R2: 0.4789
[20260204_200409] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 671.5152, RMSE: 1188.3607, PCC: 0.6153, R2: 0.3046
[20260204_200454] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 10 | MAE: 671.5152, RMSE: 1188.3607, PCC: 0.6153, R2: 0.3046
[20260204_200541] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 740.1677, RMSE: 1311.9944, PCC: 0.5583, R2: 0.1524
[20260204_200628] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 1 | MAE: 740.1677, RMSE: 1311.9944, PCC: 0.5583, R2: 0.1524
[20260204_200712] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 767.0693, RMSE: 1348.1630, PCC: 0.5113, R2: 0.1051
[20260204_200801] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 2 | MAE: 767.0693, RMSE: 1348.1630, PCC: 0.5113, R2: 0.1051
[20260204_200834] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 759.1507, RMSE: 1312.8872, PCC: 0.5013, R2: 0.1513
[20260204_200922] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 3 | MAE: 759.1507, RMSE: 1312.8872, PCC: 0.5013, R2: 0.1513
[20260204_201029] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 764.3243, RMSE: 1331.4846, PCC: 0.5047, R2: 0.1271
[20260204_201116] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 4 | MAE: 764.3243, RMSE: 1331.4846, PCC: 0.5047, R2: 0.1271
[20260204_201307] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 628.8589, RMSE: 1102.1551, PCC: 0.7339, R2: 0.4019
[20260204_201356] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 5 | MAE: 628.8589, RMSE: 1102.1551, PCC: 0.7339, R2: 0.4019
[20260204_201421] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 718.4578, RMSE: 1203.8745, PCC: 0.5569, R2: 0.2864
[20260204_201511] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 6 | MAE: 718.4578, RMSE: 1203.8745, PCC: 0.5569, R2: 0.2864
[20260204_201535] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 754.8344, RMSE: 1317.3011, PCC: 0.5169, R2: 0.1456
[20260204_201625] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 7 | MAE: 754.8344, RMSE: 1317.3011, PCC: 0.5169, R2: 0.1456
[20260204_201651] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 754.5035, RMSE: 1327.6563, PCC: 0.5247, R2: 0.1321
[20260204_201740] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 8 | MAE: 754.5035, RMSE: 1327.6563, PCC: 0.5247, R2: 0.1321
[20260204_201811] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 747.1679, RMSE: 1322.2398, PCC: 0.5412, R2: 0.1391
[20260204_201901] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 9 | MAE: 747.1679, RMSE: 1322.2398, PCC: 0.5412, R2: 0.1391
[20260204_202006] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 697.8790, RMSE: 1268.7253, PCC: 0.5470, R2: 0.2074
[20260204_202048] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 10 | MAE: 697.8790, RMSE: 1268.7253, PCC: 0.5470, R2: 0.2074
[20260204_221440] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 334.9953, RMSE: 650.5518, PCC: 0.8904, R2: 0.7916
[20260204_221455] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 334.9953, RMSE: 650.5518, PCC: 0.8904, R2: 0.7916
[20260204_221532] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 529.2612, RMSE: 931.7529, PCC: 0.7581, R2: 0.5725
[20260204_221547] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 529.2612, RMSE: 931.7529, PCC: 0.7581, R2: 0.5725
[20260204_221640] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 708.7411, RMSE: 1226.1882, PCC: 0.5771, R2: 0.2597
[20260204_221655] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 708.7411, RMSE: 1226.1882, PCC: 0.5771, R2: 0.2597
[20260204_221724] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 334.9953, RMSE: 650.5518, PCC: 0.8904, R2: 0.7916
[20260204_221739] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 334.9953, RMSE: 650.5518, PCC: 0.8904, R2: 0.7916
[20260204_221816] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 529.2612, RMSE: 931.7529, PCC: 0.7581, R2: 0.5725
[20260204_221831] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 529.2612, RMSE: 931.7529, PCC: 0.7581, R2: 0.5725
[20260204_221921] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 708.7411, RMSE: 1226.1882, PCC: 0.5771, R2: 0.2597
[20260204_221936] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 708.7411, RMSE: 1226.1882, PCC: 0.5771, R2: 0.2597
[20260204_222004] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 334.9953, RMSE: 650.5518, PCC: 0.8904, R2: 0.7916
[20260204_222019] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 334.9953, RMSE: 650.5518, PCC: 0.8904, R2: 0.7916
[20260204_222056] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 529.2612, RMSE: 931.7529, PCC: 0.7581, R2: 0.5725
[20260204_222111] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 529.2612, RMSE: 931.7529, PCC: 0.7581, R2: 0.5725
[20260204_222203] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 708.7411, RMSE: 1226.1882, PCC: 0.5771, R2: 0.2597
[20260204_222218] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 708.7411, RMSE: 1226.1882, PCC: 0.5771, R2: 0.2597
[20260204_222247] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 334.9953, RMSE: 650.5518, PCC: 0.8904, R2: 0.7916
[20260204_222301] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 334.9953, RMSE: 650.5518, PCC: 0.8904, R2: 0.7916
[20260204_222340] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 529.2612, RMSE: 931.7529, PCC: 0.7581, R2: 0.5725
[20260204_222356] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 529.2612, RMSE: 931.7529, PCC: 0.7581, R2: 0.5725
[20260204_222447] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 708.7411, RMSE: 1226.1882, PCC: 0.5771, R2: 0.2597
[20260204_222502] EpiSIG-Net-V5 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 708.7411, RMSE: 1226.1882, PCC: 0.5771, R2: 0.2597
[20260205_000911] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 355.6871, RMSE: 685.4505, PCC: 0.8803, R2: 0.7687
[20260205_000939] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 355.6871, RMSE: 685.4505, PCC: 0.8803, R2: 0.7687
[20260205_000944] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 546.8799, RMSE: 986.3492, PCC: 0.7409, R2: 0.5210
[20260205_001011] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 603.7947, RMSE: 997.3113, PCC: 0.7143, R2: 0.5103
[20260205_001032] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 680.3502, RMSE: 1189.3348, PCC: 0.5984, R2: 0.3035
[20260205_001056] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 355.6871, RMSE: 685.4505, PCC: 0.8803, R2: 0.7687
[20260205_001059] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 680.3502, RMSE: 1189.3348, PCC: 0.5984, R2: 0.3035
[20260205_001123] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 355.6871, RMSE: 685.4505, PCC: 0.8803, R2: 0.7687
[20260205_001128] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 546.8799, RMSE: 986.3492, PCC: 0.7409, R2: 0.5210
[20260205_001154] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 603.7947, RMSE: 997.3113, PCC: 0.7143, R2: 0.5103
[20260205_001216] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 680.3502, RMSE: 1189.3348, PCC: 0.5984, R2: 0.3035
[20260205_001240] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 355.6871, RMSE: 685.4505, PCC: 0.8803, R2: 0.7687
[20260205_001242] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 680.3502, RMSE: 1189.3348, PCC: 0.5984, R2: 0.3035
[20260205_001306] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 355.6871, RMSE: 685.4505, PCC: 0.8803, R2: 0.7687
[20260205_001311] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 546.8799, RMSE: 986.3492, PCC: 0.7409, R2: 0.5210
[20260205_001338] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 603.7947, RMSE: 997.3113, PCC: 0.7143, R2: 0.5103
[20260205_001400] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 680.3502, RMSE: 1189.3348, PCC: 0.5984, R2: 0.3035
[20260205_001424] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 355.6871, RMSE: 685.4505, PCC: 0.8803, R2: 0.7687
[20260205_001426] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 680.3502, RMSE: 1189.3348, PCC: 0.5984, R2: 0.3035
[20260205_001450] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 355.6871, RMSE: 685.4505, PCC: 0.8803, R2: 0.7687
[20260205_001455] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 546.8799, RMSE: 986.3492, PCC: 0.7409, R2: 0.5210
[20260205_001521] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 603.7947, RMSE: 997.3113, PCC: 0.7143, R2: 0.5103
[20260205_001543] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 680.3502, RMSE: 1189.3348, PCC: 0.5984, R2: 0.3035
[20260205_001611] EpiSIG-Net-V3 | Dataset: region785, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 680.3502, RMSE: 1189.3348, PCC: 0.5984, R2: 0.3035
[20260206_103634] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 327.2301, RMSE: 643.5212, PCC: 0.8957, R2: 0.7961
[20260206_103937] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 480.0474, RMSE: 880.8277, PCC: 0.7880, R2: 0.6180
[20260206_104047] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 633.7927, RMSE: 1054.8294, PCC: 0.6888, R2: 0.4521
[20260206_104156] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 829.0823, RMSE: 1299.2200, PCC: 0.4469, R2: 0.1689
[20260206_105129] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 327.2301, RMSE: 643.5212, PCC: 0.8957, R2: 0.7961
[20260206_105206] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 480.0474, RMSE: 880.8277, PCC: 0.7880, R2: 0.6180
[20260206_105237] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 633.7927, RMSE: 1054.8294, PCC: 0.6888, R2: 0.4521
[20260206_105314] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 829.0823, RMSE: 1299.2200, PCC: 0.4469, R2: 0.1689
[20260206_193955] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 343.6090, RMSE: 684.0775, PCC: 0.9014, R2: 0.8054
[20260206_194032] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 479.1397, RMSE: 881.4782, PCC: 0.8236, R2: 0.6769
[20260206_194105] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 584.1581, RMSE: 1033.3833, PCC: 0.7647, R2: 0.5559
[20260206_194146] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 678.5926, RMSE: 1165.3399, PCC: 0.6905, R2: 0.4353
[20260206_211425] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 348.5526, RMSE: 681.4818, PCC: 0.9022, R2: 0.8069
[20260206_211506] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 441.1606, RMSE: 842.6809, PCC: 0.8443, R2: 0.7047
[20260206_211550] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 561.5322, RMSE: 949.5238, PCC: 0.7929, R2: 0.6251
[20260206_211629] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 754.0118, RMSE: 1332.9804, PCC: 0.6225, R2: 0.2611
[20260207_152941] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 348.5526, RMSE: 681.4818, PCC: 0.9022, R2: 0.8069
[20260207_153023] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 441.1606, RMSE: 842.6809, PCC: 0.8443, R2: 0.7047
[20260207_153110] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 561.5322, RMSE: 949.5238, PCC: 0.7929, R2: 0.6251
[20260207_153155] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 754.0118, RMSE: 1332.9804, PCC: 0.6225, R2: 0.2611
[20260207_170439] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 348.5526, RMSE: 681.4818, PCC: 0.9022, R2: 0.8069
[20260207_170529] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 441.1606, RMSE: 842.6809, PCC: 0.8443, R2: 0.7047
[20260207_170618] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 561.5322, RMSE: 949.5238, PCC: 0.7929, R2: 0.6251
[20260207_170659] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 754.0118, RMSE: 1332.9804, PCC: 0.6225, R2: 0.2611
[20260209_092915] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 332.1255, RMSE: 658.7961, PCC: 0.9069, R2: 0.8195
[20260209_093035] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 463.4590, RMSE: 901.9653, PCC: 0.8164, R2: 0.6617
[20260209_093207] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 551.7392, RMSE: 961.8853, PCC: 0.7998, R2: 0.6152
[20260209_093309] MSTAGAT-Net | Dataset: region785, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 801.4986, RMSE: 1333.5487, PCC: 0.5622, R2: 0.2605
